Region;City_size;Gender;Age;School;Marital_status;Employ;Owner;Pensioner;Student;Education;Lang_English;Lang_Others;Driver;Field_of_activity;Position;Work_Days;Work_Hour;Social_position;Satisf_degree;Health;Help_overcome;Level_material_security;Level_prof;Level_adapt;Level_depend;Social_status;Social_stratum;Number_ living_with;Money_need;Monetary_receipts;Housing;Life_change
Иркутская обл.;Районный центр;Женский;29;Город респ., краев.,обл. подчин.;Разведен(а);Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Строит.,транспорт;Рабочий;5.0;8.0;Среднее;Скорее, не удовлетв.;Хорошее;Поддержка семьи;4.0;6.0;5.0;6.0;5.0;Средний слой;3.0;50000.0;3400.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Мужской;34;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Строит.,транспорт;Служащий, ИТР;5.0;8.0;Среднее;Скорее, не удовлетв.;Хорошее;Образование. профессия;4.0;5.0;4.0;7.0;3.0;Ниже среднего;3.0;25000.0;4500.0;Отдельная кварт.;Не изменится
Иркутская обл.;Районный центр;Мужской;38;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Строит.,транспорт;Рабочий;4.0;24.0;Среднее;Скорее, удовлетв.;Удовлетв.;Поддержка семьи;4.0;5.0;5.0;7.0;4.0;Средний слой;3.0;10000.0;4500.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Районный центр;Женский;50;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, перевожу со словарем;узбекский;Нет;Образование;Служащий, ИТР;4.0;12.0;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;4.0;8.0;4.0;9.0;6.0;Средний слой;3.0;10000.0;1600.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Мужской;50;Город респ., краев.,обл. подчин.;Женат, замужем;Нет;Нет;Да;Нет;Высшее, без уч. степени;Не владею;;Да;;;;;Среднее;Скорее, не удовлетв.;Хорошее;Поддержка семьи;1.0;9.0;3.0;3.0;3.0;Средний слой;2.0;8000.0;3000.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Районный центр;Женский;28;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, перевожу со словарем;;Да;Топливно-энергетич.;Служащий, ИТР;5.0;8.0;Среднее;Скорее, удовлетв.;Хорошее;Связи, знакомства;5.0;4.0;4.0;6.0;5.0;Средний слой;3.0;20000.0;9000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Районный центр;Женский;69;Село;Женат, замужем;Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Низкое;Скорее, не удовлетв.;Плохое;Поддержка семьи;3.0;7.0;4.0;4.0;5.0;Средний слой;2.0;7000.0;2500.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Мужской;75;Село;Женат, замужем;Нет;Нет;Да;Нет;Начальное;Не владею;немецкий;Да;;;;;Низкое;Скорее, не удовлетв.;Плохое;Поддержка семьи;3.0;5.0;5.0;1.0;3.0;Ниже среднего;2.0;4000.0;2500.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Мужской;48;Село;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;турецкий,азербайджанский;Да;Армия, милиция, охрана;Руководитель отдела;7.0;12.0;Среднее;Удовлетворены;Удовлетв.;Поддержка семьи;3.0;9.0;4.0;1.0;5.0;Средний слой;3.0;25000.0;6000.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Районный центр;Женский;44;Город респ., краев.,обл. подчин.;Разведен(а);Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Здравоохранение;Рабочий;5.0;8.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Поддержка семьи;1.0;7.0;3.0;1.0;2.0;Средний слой;6.0;10000.0;2300.0;Отдельная кварт.;Не изменится
Иркутская обл.;Районный центр;Мужской;29;Город респ., краев.,обл. подчин.;Разведен(а);Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Армия, милиция, охрана;Служащий, ИТР;2.0;24.0;Среднее;Скорее, удовлетв.;Хорошее;Образование. профессия;5.0;7.0;5.0;6.0;6.0;Средний слой;1.0;8000.0;272.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Женский;50;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;;Да;Здравоохранение;Руководитель отдела;6.0;9.0;Среднее;Скорее, удовлетв.;Хорошее;Образование. профессия;4.0;9.0;5.0;3.0;6.0;Средний слой;3.0;10000.0;6000.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Женский;47;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;;Нет;Образование;Служащий, ИТР;5.0;7.0;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;3.0;8.0;4.0;3.0;5.0;Ниже среднего;6.0;15000.0;6000.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Женский;30;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;французский;Нет;Образование;Служащий, ИТР;5.0;8.0;Среднее;Удовлетворены;Удовлетв.;Связи, знакомства;6.0;6.0;7.0;5.0;6.0;Выше среднего;5.0;20000.0;10000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Районный центр;Женский;52;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Здравоохранение;Служащий, ИТР;5.0;10.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Образование. профессия;4.0;9.0;9.0;5.0;5.0;Средний слой;4.0;10000.0;5000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Районный центр;Женский;40;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Да;Нет;Нет;Высшее, без уч. степени;Читаю, могу объясняться;;Нет;Здравоохранение;Служащий, ИТР;7.0;12.0;Среднее;Удовлетворены;Удовлетв.;Образование. профессия;6.0;8.0;9.0;9.0;6.0;Средний слой;3.0;10000.0;8000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Районный центр;Мужской;69;Республ., краевой, обл. центр;Женат, замужем;Нет;Нет;Да;Нет;Высшее, без уч. степени;Не владею;;Да;;;;;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;3.0;9.0;1.0;1.0;1.0;Средний слой;2.0;4000.0;2000.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Женский;37;Город респ., краев.,обл. подчин.;Разведен(а);Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Др. отрасли промышл.;Рабочий;5.0;8.0;Среднее;Скорее, не удовлетв.;Плохое;Связи, знакомства;5.0;6.0;4.0;4.0;5.0;Ниже среднего;3.0;10000.0;5500.0;Отдельная кварт.;Не изменится
Иркутская обл.;Районный центр;Женский;49;Село;Женат, замужем;Нет;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;;;;;Среднее;Не удовлетворены;Плохое;Поддержка семьи;1.0;3.0;3.0;3.0;3.0;Низший  слой;6.0;5000.0;2500.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Районный центр;Мужской;24;Город респ., краев.,обл. подчин.;Не состоял в браке;Да;Нет;Нет;Нет;Среднее спец.;Читаю, перевожу со словарем;;Нет;Топливно-энергетич.;Рабочий;7.0;12.0;Среднее;Удовлетворены;Отличное;Поддержка семьи;7.0;8.0;9.0;9.0;8.0;Средний слой;5.0;7500.0;7500.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Районный центр;Мужской;39;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Топливно-энергетич.;Рабочий;5.0;8.0;Среднее;Скорее, удовлетв.;Хорошее;Образование. профессия;5.0;7.0;4.0;5.0;5.0;Средний слой;4.0;15000.0;9000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Мужской;48;Село;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Сельское, лесное хоз-во;Рабочий;7.0;12.0;Среднее;Скорее, удовлетв.;Удовлетв.;Другое;5.0;9.0;7.0;8.0;5.0;Средний слой;2.0;10000.0;7000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Мужской;50;Поселок городск. типа;Женат, замужем;Нет;Нет;Нет;Нет;Незак. высшее;Не владею;;Да;Другое;Руководитель предпр.;3.0;4.0;Среднее;Скорее, удовлетв.;Удовлетв.;Поддержка семьи;5.0;6.0;8.0;1.0;5.0;Средний слой;4.0;10000.0;6000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;61;Город респ., краев.,обл. подчин.;Женат, замужем;Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Среднее;Скорее, не удовлетв.;Удовлетв.;Поддержка семьи;3.0;2.0;4.0;3.0;4.0;Ниже среднего;2.0;4000.0;1700.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;38;Село;Женат, замужем;Нет;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;;;;;Низкое;Скорее, не удовлетв.;Плохое;Связи, знакомства;2.0;7.0;1.0;7.0;5.0;Средний слой;6.0;8000.0;4050.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Село;Мужской;80;Село;Женат, замужем;Нет;Нет;Да;Нет;Среднее спец.;Не владею;;Да;;;;;Среднее;Удовлетворены;Удовлетв.;Образование. профессия;5.0;9.0;9.0;4.0;5.0;Выше среднего;2.0;2000.0;2300.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Мужской;30;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Армия, милиция, охрана;Служащий, ИТР;2.0;24.0;Среднее;Скорее, удовлетв.;Отличное;Поддержка семьи;5.0;7.0;6.0;7.0;6.0;Средний слой;3.0;7500.0;4750.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;39;Поселок городск. типа;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;;Нет;Образование;Служащий, ИТР;5.0;4.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;1.0;5.0;3.0;5.0;3.0;Ниже среднего;5.0;10000.0;2300.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Село;Женский;30;Москва, С.-Петербург;Разведен(а);Нет;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;;;;;Низкое;Не удовлетворены;Плохое;Связи, знакомства;1.0;6.0;5.0;9.0;1.0;Ниже среднего;1.0;10000.0;450.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Женский;27;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Другое;Рабочий;4.0;12.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Связи, знакомства;4.0;2.0;4.0;1.0;4.0;Средний слой;3.0;10000.0;2950.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;45;Село;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;немецкий;Нет;Сельское, лесное хоз-во;Руководитель отдела;5.0;8.0;Среднее;Скорее, удовлетв.;Удовлетв.;Связи, знакомства;4.0;6.0;3.0;5.0;6.0;Средний слой;4.0;12000.0;8000.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Мужской;24;Поселок городск. типа;Женат, замужем;Да;Нет;Нет;Нет;Незак. высшее;Не владею;немецкий;Да;Образование;Служащий, ИТР;6.0;5.0;Среднее;Скорее, удовлетв.;Хорошее;Поддержка семьи;4.0;7.0;5.0;7.0;8.0;Выше среднего;3.0;6000.0;1500.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Село;Женский;47;Село;Не состоял в браке;Нет;Нет;Да;Нет;Среднее спец.;Не владею;;Нет;;;7.0;8.0;Среднее;Скорее, удовлетв.;Удовлетв.;Другое;4.0;7.0;5.0;3.0;6.0;Средний слой;4.0;3000.0;940.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Женский;28;Поселок городск. типа;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Читаю, перевожу со словарем;;Нет;Здравоохранение;Служащий, ИТР;6.0;8.0;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;3.0;5.0;9.0;4.0;3.0;Средний слой;4.0;8000.0;3200.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Женский;24;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;Сельское, лесное хоз-во;Рабочий;6.0;8.0;Высокое;Скорее, удовлетв.;Удовлетв.;Поддержка семьи;3.0;5.0;4.0;5.0;4.0;Средний слой;3.0;12000.0;5500.0;Другое;Не изменится
Иркутская обл.;Село;Женский;51;Город респ., краев.,обл. подчин.;Женат, замужем;Нет;Нет;Да;Нет;Высшее, без уч. степени;Не владею;;Нет;;;;;Среднее;Не удовлетворены;Очень плохо;Связи, знакомства;5.0;8.0;5.0;7.0;5.0;Средний слой;3.0;15000.0;11000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;44;Поселок городск. типа;Женат, замужем;Нет;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;;;2.0;10.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;5.0;7.0;2.0;6.0;3.0;Средний слой;6.0;10000.0;2000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;50;Село;Женат, замужем;Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Среднее;Скорее, не удовлетв.;Плохое;Другое;3.0;6.0;3.0;2.0;3.0;Средний слой;2.0;6000.0;1600.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;47;Республ., краевой, обл. центр;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, перевожу со словарем;;Нет;Здравоохранение;Служащий, ИТР;5.0;8.0;Среднее;Скорее, удовлетв.;Удовлетв.;Поддержка семьи;4.0;8.0;3.0;6.0;4.0;Средний слой;5.0;15000.0;7000.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Село;Женский;30;Поселок городск. типа;Вдова (вдовец);Нет;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;;;;;Среднее;Затр. отв;Удовлетв.;Другое;1.0;5.0;3.0;9.0;6.0;Средний слой;4.0;15000.0;1700.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Село;Мужской;39;Город респ., краев.,обл. подчин.;Разведен(а);Нет;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;армянский;Да;Розн. торг.,общ. пит., бытовое обсл.;;7.0;10.0;Среднее;Скорее, не удовлетв.;Отличное;Связи, знакомства;4.0;6.0;3.0;9.0;5.0;Средний слой;1.0;10000.0;5000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Мужской;22;Село;Женат, замужем;Нет;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Розн. торг.,общ. пит., бытовое обсл.;Рабочий;6.0;10.0;Среднее;Скорее, удовлетв.;Хорошее;Поддержка семьи;3.0;3.0;5.0;5.0;3.0;Средний слой;2.0;6000.0;5000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Мужской;29;Поселок городск. типа;Разведен(а);Да;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;Опт. торговля, закупки;Рабочий;5.0;9.0;Среднее;Скорее, удовлетв.;Отличное;Поддержка семьи;3.0;4.0;3.0;2.0;4.0;Средний слой;3.0;3000.0;3000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;45;Село;Разведен(а);Да;Нет;Нет;Нет;Незак. высшее;Не владею;немецкий;Нет;Сельское, лесное хоз-во;Руководитель отдела;5.0;8.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Поддержка семьи;4.0;7.0;6.0;9.0;5.0;Выше среднего;5.0;20000.0;15000.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Село;Мужской;50;Республ., краевой, обл. центр;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Сельское, лесное хоз-во;Руководитель отдела;7.0;8.0;Среднее;Скорее, удовлетв.;Удовлетв.;Образование. профессия;5.0;7.0;6.0;9.0;5.0;Средний слой;3.0;10000.0;10000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Мужской;50;Село;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Сельское, лесное хоз-во;Рабочий;3.0;20.0;Среднее;Удовлетворены;Хорошее;Поддержка семьи;5.0;6.0;5.0;5.0;5.0;Средний слой;3.0;30000.0;5000.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Женский;56;Село;Женат, замужем;Нет;Нет;Да;Нет;Среднее спец.;Не владею;;Нет;;;;;Среднее;Не удовлетворены;Удовлетв.;Поддержка семьи;3.0;9.0;4.0;4.0;4.0;Средний слой;3.0;50000.0;4000.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Женский;39;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Опт. торговля, закупки;Служащий, ИТР;7.0;11.0;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;2.0;5.0;4.0;3.0;3.0;Ниже среднего;4.0;20000.0;5000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;52;Село;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Сельское, лесное хоз-во;Рабочий;5.0;8.0;Среднее;Удовлетворены;Удовлетв.;Поддержка семьи;4.0;5.0;3.0;9.0;4.0;Средний слой;2.0;20000.0;5500.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Женский;47;Село;Женат, замужем;Нет;Нет;Да;Нет;Общее среднее;Не владею;немецкий;Нет;;;;;Среднее;Скорее, не удовлетв.;Плохое;Другое;4.0;5.0;5.0;3.0;5.0;Выше среднего;4.0;20000.0;4000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Мужской;28;Поселок городск. типа;Женат, замужем;Нет;Да;Нет;Нет;Незак. высшее;Читаю, перевожу со словарем;0;Да;Опт. торговля, закупки;Руководитель предпр.;7.0;12.0;Среднее;Удовлетворены;Хорошее;Поддержка семьи;5.0;4.0;9.0;9.0;5.0;Средний слой;3.0;15000.0;20000.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Мужской;25;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Да;Другое;Рабочий;5.0;8.0;Среднее;Скорее, не удовлетв.;Хорошее;Связи, знакомства;3.0;2.0;3.0;3.0;2.0;Средний слой;3.0;7000.0;4500.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Село;Мужской;45;Село;Вдова (вдовец);Да;Нет;Нет;Нет;Общее среднее;Не владею;;Да;Сельское, лесное хоз-во;Рабочий;6.0;8.0;Низкое;Не удовлетворены;Хорошее;Другое;1.0;1.0;1.0;2.0;2.0;Низший  слой;3.0;12000.0;2500.0;Отдельный дом (часть);Скорее, ухудшится
Иркутская обл.;Село;Мужской;86;Село;Женат, замужем;Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Среднее;Скорее, удовлетв.;Плохое;Поддержка семьи;1.0;4.0;2.0;2.0;4.0;Средний слой;3.0;15000.0;4000.0;Отдельный дом (часть);Скорее, ухудшится
Иркутская обл.;Село;Мужской;32;Поселок городск. типа;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Др. отрасли промышл.;Служащий, ИТР;5.0;8.0;Среднее;Скорее, удовлетв.;Хорошее;Образование. профессия;2.0;4.0;3.0;2.0;2.0;Ниже среднего;3.0;12000.0;4000.0;Отдельный дом (часть);Не изменится
Иркутская обл.;Село;Мужской;61;Село;Женат, замужем;Нет;Нет;Да;Нет;Общее среднее;Не владею;;Нет;;;;;Низкое;Не удовлетворены;Удовлетв.;Другое;1.0;2.0;1.0;1.0;1.0;Низший  слой;2.0;6000.0;1500.0;Отдельный дом (часть);Скорее, ухудшится
Иркутская обл.;Село;Женский;41;Село;Вдова (вдовец);Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Строит.,транспорт;Служащий, ИТР;4.0;2.0;Низкое;Скорее, не удовлетв.;Удовлетв.;Образование. профессия;3.0;4.0;2.0;2.0;3.0;Ниже среднего;1.0;10000.0;5000.0;Отдельный дом (часть);Скорее, улучшится
Иркутская обл.;Село;Женский;60;Поселок городск. типа;Вдова (вдовец);Нет;Нет;Да;Нет;Высшее, без уч. степени;Не владею;немецкий;Нет;;;;;Низкое;Не удовлетворены;Хорошее;Поддержка семьи;3.0;9.0;6.0;9.0;4.0;Средний слой;2.0;4000.0;1400.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Мужской;52;Село;Женат, замужем;Нет;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;;;7.0;10.0;Среднее;Скорее, удовлетв.;Удовлетв.;Другое;5.0;4.0;4.0;5.0;5.0;Средний слой;3.0;20000.0;15000.0;Отдельный дом (часть);Не изменится
Иркутская обл.;Село;Женский;74;Село;Вдова (вдовец);Нет;Нет;Да;Нет;Начальное;Не владею;;Нет;;;;;Низкое;Затр. отв;Очень плохо;Поддержка семьи;1.0;1.0;1.0;1.0;1.0;Социальное дно;2.0;4000.0;1000.0;Отдельный дом (часть);Скорее, ухудшится
Иркутская обл.;Село;Женский;31;Поселок городск. типа;Женат, замужем;Нет;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;;;;;Среднее;Скорее, не удовлетв.;Удовлетв.;Поддержка семьи;1.0;4.0;2.0;2.0;2.0;Низший  слой;5.0;20000.0;4000.0;Отдельный дом (часть);Скорее, ухудшится
Иркутская обл.;Село;Женский;52;Село;Вдова (вдовец);Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Розн. торг.,общ. пит., бытовое обсл.;Рабочий;6.0;7.0;Низкое;Скорее, не удовлетв.;Удовлетв.;Образование. профессия;1.0;3.0;2.0;2.0;1.0;Ниже среднего;1.0;4000.0;1000.0;Отдельный дом (часть);Не изменится
Иркутская обл.;Село;Мужской;50;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;Строит.,транспорт;Рабочий;4.0;12.0;Среднее;Скорее, не удовлетв.;Хорошее;Образование. профессия;4.0;3.0;3.0;3.0;4.0;Средний слой;2.0;10000.0;8000.0;Отдельный дом (часть);Скорее, улучшится
Иркутская обл.;Село;Мужской;30;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Да;Строит.,транспорт;Рабочий;5.0;12.0;Среднее;Скорее, не удовлетв.;Хорошее;Образование. профессия;3.0;4.0;2.0;3.0;3.0;Ниже среднего;3.0;20000.0;8000.0;Отдельный дом (часть);Скорее, ухудшится
Иркутская обл.;Село;Женский;43;Село;Женат, замужем;Нет;Нет;Нет;Нет;Неполное среднее;Не владею;;Нет;;;;;Среднее;Не удовлетворены;Хорошее;Поддержка семьи;1.0;2.0;1.0;2.0;1.0;Низший  слой;4.0;10000.0;2500.0;Отдельный дом (часть);Не изменится
Иркутская обл.;Село;Женский;52;Село;Женат, замужем;Нет;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;;Нет;;;5.0;9.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Другое;1.0;5.0;1.0;2.0;2.0;Низший  слой;2.0;5000.0;1700.0;Отдельный дом (часть);Скорее, ухудшится
Иркутская обл.;Село;Женский;51;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;Розн. торг.,общ. пит., бытовое обсл.;Рабочий;7.0;10.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Поддержка семьи;2.0;5.0;2.0;2.0;3.0;Низший  слой;2.0;8000.0;2500.0;Отдельный дом (часть);Не изменится
Иркутская обл.;Село;Мужской;23;Село;Не состоял в браке;Да;Нет;Нет;Нет;Незак. высшее;Не владею;;Нет;Строит.,транспорт;Рабочий;6.0;10.0;Низкое;Скорее, удовлетв.;Хорошее;Образование. профессия;4.0;5.0;6.0;9.0;3.0;Ниже среднего;3.0;15000.0;5000.0;Отдельная кварт.;Скорее, ухудшится
Иркутская обл.;Село;Мужской;48;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Сельское, лесное хоз-во;Рабочий;4.0;8.0;Среднее;Скорее, удовлетв.;Удовлетв.;Связи, знакомства;3.0;6.0;2.0;9.0;3.0;Средний слой;3.0;15000.0;5000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;69;Город респ., краев.,обл. подчин.;Разведен(а);Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;2.0;3.0;Низкое;Не удовлетворены;Удовлетв.;Образование. профессия;4.0;4.0;4.0;9.0;4.0;Ниже среднего;2.0;10000.0;1300.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;41;Город респ., краев.,обл. подчин.;Разведен(а);Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Сельское, лесное хоз-во;Служащий, ИТР;6.0;8.0;Среднее;Удовлетворены;Удовлетв.;Поддержка семьи;4.0;4.0;4.0;7.0;4.0;Средний слой;2.0;16000.0;9000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;78;Не окончил школу;Вдова (вдовец);Нет;Нет;Да;Нет;Нет начального;Не владею;;Нет;;;;;Среднее;Не удовлетворены;Плохое;Поддержка семьи;2.0;2.0;2.0;6.0;2.0;Ниже среднего;5.0;10000.0;5000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;46;Город респ., краев.,обл. подчин.;Вдова (вдовец);Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Опт. торговля, закупки;Служащий, ИТР;5.0;12.0;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;1.0;5.0;1.0;2.0;5.0;Средний слой;2.0;20000.0;1500.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Мужской;25;Поселок городск. типа;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Строит.,транспорт;Служащий, ИТР;5.0;8.0;Среднее;Удовлетворены;Хорошее;Связи, знакомства;6.0;7.0;6.0;8.0;6.0;Средний слой;2.0;100000.0;10000.0;Отдельная кварт.;Не изменится
Иркутская обл.;Село;Женский;18;Поселок городск. типа;Женат, замужем;Нет;Нет;Нет;Нет;Неполное среднее;Не владею;;Нет;;;;;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;5.0;1.0;3.0;1.0;5.0;Средний слой;5.0;15000.0;4000.0;Отдельная кварт.;Скорее, улучшится
Иркутская обл.;Село;Женский;42;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Да;ЖКХ;Рабочий;5.0;6.0;Среднее;Затр. отв;Удовлетв.;Поддержка семьи;1.0;6.0;1.0;1.0;2.0;Средний слой;5.0;20000.0;1200.0;Отдельный дом (часть);Скорее, ухудшится
